match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2086797,2022-05-08-21-30,Rome,atp,1. round,clay,2,1,-1,Francesco Passaro,Italy,-,-,21,366,343,18,10,9,5,80,57,67,45,5.67,0,1384,3.49,7,Cristian Garin,Chile,185,85,25,39,17,7,11,4,7,342,226,270,153,-2.56,0,1756,1.36,4
2087239,2022-05-08-23-00,Saint-Malo WTA,wta,final,clay,1,1,0.45,Beatriz Haddad Maia,Brazil,185,78,25,65,58,20,10,6,3,380,187,180,89,3.93,2,1689,1.45,8,Anna Blinkova,Russia,179,70,23,135,54,23,11,13,5,223,150,58,39,3.81,0,1561,2.98,7
2086799,2022-05-09-00-10,Rome,atp,1. round,clay,1,1,0.18,Marin Cilic,Croatia,198,89,33,24,3,11,10,2,3,675,366,163,104,-2.51,0,1833,1.18,3,Matteo Arnaldi,Italy,-,-,21,277,277,16,13,15,8,107,63,75,39,-1.79,0,1396,5.64,7
2087987,2022-05-09-02-30,Madrid - Masters,atp,final,clay,1,1,0.53,Carlos Alcaraz,Spain,185,72,19,9,9,27,3,14,1,143,41,91,25,7.13,0,2106,1.53,9,Alexander Zverev,Germany,198,90,25,3,3,21,7,7,2,427,218,145,73,-1.95,2,2087,2.68,7
2086769,2022-05-09-19-05,Rome WTA,wta,1. round,clay,1,1,0.56,Darya Kasatkina,Russia,170,62,25,23,10,14,9,3,2,279,156,100,41,2.39,0,-,1.56,5,Tamara Zidansek,Slovenia,167,80,24,24,22,8,7,1,2,274,129,190,58,-1.87,1,1747,2.57,4
2086773,2022-05-09-19-10,Rome,atp,1. round,clay,1,2,-1,Stan Wawrinka,Switzerland,182,79,37,361,3,0,2,0,2,673,379,275,124,-1.0,0,-,3.49,3,Reilly Opelka,USA,211,102,24,17,17,17,8,4,2,216,163,68,48,3.03,1,1868,1.36,6
2086777,2022-05-09-19-10,Rome,atp,1. round,clay,1,1,0.37,Alejandro Davidovich Fokina,Spain,183,80,22,29,27,11,12,7,4,208,140,99,60,-0.56,0,1837,1.37,7,Ilya Ivashka,Belarus,193,84,28,50,41,5,8,2,4,338,213,41,35,-2.65,1,1811,3.38,4
2086741,2022-05-09-19-10,Rome WTA,wta,1. round,clay,2,2,0.3,Viktorija Golubic,Switzerland,169,56,29,56,35,8,10,0,2,426,260,181,109,-4.26,0,1707,3.87,4,Viktoria Azarenka,Belarus,180,60,32,16,1,10,6,2,1,584,223,134,60,-2.66,1,1927,1.3,5
2086785,2022-05-09-19-15,Rome,atp,1. round,clay,1,2,-1,Jenson Brooksby,USA,188,82,21,38,35,12,7,0,2,137,65,20,10,-1.0,0,1861,1.56,6,Flavio Cobolli,Italy,-,-,20,150,143,18,11,14,6,88,64,66,41,2.73,0,1618,2.6,6
2086755,2022-05-09-20-30,Rome WTA,wta,1. round,clay,2,2,0.16,Alize Cornet,France,173,60,32,39,11,7,11,2,2,534,421,217,134,2.35,4,1735,6.12,3,Simona Halep,Romania,168,60,30,21,1,18,5,3,1,571,234,203,67,0.42,1,1986,1.16,7
