match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2119319,2022-06-16-21-00,Berlin,wta,round of 16,grass,1,1,0.19,Belinda Bencic,Switzerland,175,63,25,17,4,23,10,3,1,365,192,50,23,0.7,1,1904,1.19,6,Anna Kalinskaya,Russia,175,68,23,81,75,16,11,2,1,223,134,19,14,-0.74,0,1674,5.48,4
2119407,2022-06-16-21-05,Gaiba WTA,wta,round of 16,grass,1,1,1.54,Tatiana Maria,Germany,172,62,34,109,46,32,15,3,2,652,475,49,24,4.62,0,-,2.54,6,Claire Liu,USA,-,-,22,75,74,20,11,1,0,189,117,11,7,1.46,0,1713,1.53,8
2119295,2022-06-16-21-10,Gaiba WTA,wta,round of 16,grass,1,2,-1,Diane Parry,France,-,-,19,82,82,10,14,1,0,122,89,1,0,-5.55,0,1514,1.38,5,Joanne Zuger,Switzerland,-,-,21,183,183,25,16,1,0,138,94,1,0,12.39,0,1466,3.07,7
2119513,2022-06-16-22-10,Halle,atp,round of 16,grass,2,2,0.94,Nikoloz Basilashvili,Georgia,185,79,30,25,16,10,18,2,1,452,372,20,22,-4.88,0,1710,1.96,5,Oscar Otte,Germany,193,79,28,51,51,17,16,3,1,445,250,12,8,-0.47,0,1698,1.94,6
2119755,2022-06-16-22-35,Queen's Club,atp,round of 16,grass,2,2,0.21,Denis Kudla,USA,180,79,29,82,53,22,18,6,3,475,349,79,47,1.16,3,1704,5.1,6,Matteo Berrettini,Italy,196,95,26,10,6,14,6,5,0,306,145,32,8,1.61,3,1966,1.21,7
2119383,2022-06-16-22-50,Birmingham,wta,round of 16,grass,2,2,1.35,Jelena Ostapenko,Latvia,177,68,25,16,5,17,9,1,0,313,191,33,16,4.49,0,1897,1.66,4,Dayana Yastremska,Ukraine,175,67,22,79,21,18,13,1,1,174,110,16,11,4.93,0,1725,2.35,5
2120077,2022-06-16-23-00,Berlin,wta,round of 16,grass,2,2,0.18,Xinyu Wang,China,182,75,20,76,75,14,12,3,1,150,95,8,4,-1.52,0,-,5.75,8,Cori Gauff,USA,176,59,18,13,13,21,11,1,0,107,54,11,3,-1.83,0,1918,1.18,8
2119425,2022-06-17-00-35,Berlin,wta,round of 16,grass,2,2,0.75,Ludmilla Samsonova,Russia,180,67,23,29,25,10,12,1,1,256,156,16,5,-6.62,1,-,2.2,4,Veronika Kudermetova,Russia,175,63,25,24,22,24,12,4,1,295,196,17,12,16.38,1,1802,1.75,8
2120103,2022-06-17-01-20,Birmingham,wta,round of 16,grass,2,2,0.71,Gabriela Ruse Elena,Romania,172,-,24,55,51,13,11,1,0,241,137,15,7,2.34,0,-,2.24,4,Shuai Zhang,China,177,66,33,54,23,16,15,3,1,544,386,31,30,3.24,1,1675,1.71,4
2119441,2022-06-17-01-40,Queen's Club,atp,round of 16,grass,1,2,-1,Ryan Peniston,Great Britain,183,75,26,180,180,23,14,5,2,264,162,24,18,8.83,0,1516,1.55,6,Francisco Cerundolo,Argentina,185,78,23,46,44,25,14,1,0,233,98,3,1,15.04,0,1659,2.63,4
2119495,2022-06-17-01-45,Halle,atp,round of 16,grass,2,2,0.67,Tallon Griekspoor,Netherlands,188,85,25,61,54,14,12,4,1,323,178,8,4,-1.4,0,1733,2.36,7,Roberto Bautista-Agut,Spain,183,75,34,20,9,18,7,1,0,724,429,44,23,1.96,0,-,1.67,6
2119387,2022-06-17-01-45,Gaiba WTA,wta,round of 16,grass,2,2,0.65,Lucrezia Stefanini,Italy,-,-,24,190,152,11,16,1,2,231,182,1,2,-6.18,0,1358,2.27,3,Sara Errani,Italy,164,58,35,213,5,11,13,1,0,622,443,17,29,-1.08,0,1519,1.65,6
2119537,2022-06-17-03-35,Birmingham,wta,round of 16,grass,1,1,0.29,Beatriz Haddad Maia,Brazil,185,78,26,32,32,32,12,6,0,392,189,19,10,11.9,0,1706,1.29,8,Magdalena Frech,Poland,-,-,24,91,86,15,16,1,1,345,217,27,15,-5.2,0,1606,3.98,5
2119481,2022-06-17-03-55,Queen's Club,atp,round of 16,grass,1,1,1.77,Filip Krajinovic,Serbia,185,75,30,48,26,13,11,1,0,476,287,9,13,2.63,1,1678,2.77,6,Sam Querrey,USA,198,95,34,121,11,8,9,6,2,500,389,83,48,0.66,1,1679,1.51,6
