match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1984440,2021-09-27-23-00,Sofia,atp,1. round,indoors,1,1.53,-1,Benoit Paire,France,196,80,32,49,18,13,29,0,1,543,441,126,102,-8.11,0,-,2.96,Alejandro Davidovich Fokina,Spain,183,80,22,43,32,26,20,6,6,193,123,19,18,-2.9,0,-,1.45
1984112,2021-09-27-22-20,Nur-Sultan WTA,wta,1. round,indoors,1,0.0,0,Varvara Gracheva,Russia,-,-,21,88,77,18,25,1,4,167,96,21,18,-1.8,0,-,2.23,Kristyna Pliskova,Czech Republic,184,73,29,129,35,14,16,0,0,465,374,107,72,-8.88,1,-,1.72
1984446,2021-09-28-01-10,Sofia,atp,1. round,indoors,1,1.2,0.15,Miomir Kecmanovic,Serbia,183,75,22,62,38,13,21,1,1,204,133,16,15,-11.32,0,-,1.15,Adrian Andreev,Bulgaria,180,66,20,319,319,27,20,1,4,103,60,1,10,-5.29,0,-,6.23
1984939,2021-09-28-01-45,Chicago 3 WTA,wta,1. round,hard,2,1.49,-1,Lizette Cabrera,Australia,168,55,23,172,119,8,17,6,11,196,179,144,120,-12.39,0,1393,7.53,Shelby Rogers,USA,175,70,28,43,40,23,20,14,10,277,222,152,112,0.23,0,1798,1.12
1984940,2021-09-28-01-30,Chicago 3 WTA,wta,1. round,hard,1,0.0,0,Mai Hontama,Japan,-,-,22,200,200,37,12,28,9,139,88,125,77,10.46,0,2140,3.28,Caroline Garcia,France,177,61,27,59,4,24,23,14,12,377,295,171,142,-9.68,0,1765,1.38
1984938,2021-09-28-01-30,Chicago 3 WTA,wta,1. round,hard,1,0.0,0,Jessica Pegula,USA,170,70,27,24,23,34,17,24,10,315,198,169,95,7.17,0,1930,1.21,Magdalena Frech,Poland,-,-,23,108,108,32,16,9,3,326,198,100,60,2.14,0,1649,4.89
1984539,2021-09-28-00-10,Chicago 3 WTA,wta,1. round,hard,2,1.38,-1,Donna Vekic,Croatia,179,64,25,99,19,11,13,7,9,298,225,176,116,0.29,0,1760,1.83,Ann Li,USA,160,50,21,71,66,17,11,13,6,130,79,86,50,1.53,0,1741,2.06
1984937,2021-09-28-00-10,Chicago 3 WTA,wta,1. round,hard,1,1.38,0.38,Veronika Kudermetova,Russia,175,63,24,31,28,28,20,12,11,266,180,128,84,-1.86,2,1849,1.38,Anna Kalinskaya,Russia,175,68,22,151,96,20,19,14,10,197,119,95,44,-5.94,2,1631,3.27
1984531,2021-09-28-00-10,Chicago 3 WTA,wta,1. round,hard,2,1.4,-1,Alize Cornet,France,173,60,31,65,11,21,22,9,9,521,405,201,166,5.04,0,1794,1.87,Dayana Yastremska,Ukraine,175,67,21,72,21,3,7,1,6,152,92,61,42,-4.26,0,1765,2.02
1984936,2021-09-28-00-10,Chicago 3 WTA,wta,1. round,hard,1,1.38,0.29,Andrea Petkovic,Germany,180,69,34,64,9,20,17,4,6,530,359,174,142,0.79,4,1755,1.29,Olga Govortsova,Belarus,182,67,33,136,35,17,20,5,9,467,349,193,171,-3.54,1,1552,3.92
1984942,2021-09-28-03-25,Chicago 3 WTA,wta,1. round,hard,2,1.59,0.1,Kirsten Flipkens,Belgium,165,55,35,135,13,4,5,4,4,585,421,182,150,0.03,0,2140,8.33,Danielle Collins,USA,178,64,27,28,23,31,12,19,8,183,115,110,75,5.14,1,2140,1.1
1984530,2021-09-28-04-30,Chicago 3 WTA,wta,1. round,hard,1,1.59,-1,Aliaksandra Sasnovich,Belarus,174,60,27,106,30,20,18,7,7,342,221,122,84,0.84,0,1732,2.49,Madison Keys,USA,178,66,26,48,7,10,13,2,7,307,171,183,105,-4.47,0,1842,1.59
1984941,2021-09-28-02-50,Chicago 3 WTA,wta,1. round,hard,1,1.59,-1,Maddison Inglis,Australia,171,59,23,130,112,14,18,9,9,196,124,168,99,-4.22,0,1518,1.99,Caroline Dolehide,USA,178,75,23,181,102,9,19,7,10,190,134,110,74,-12.43,0,1469,1.89
1984532,2021-09-28-03-10,Chicago 3 WTA,wta,1. round,hard,2,1.3,-1,Marie Bouzkova,Czech Republic,180,61,23,91,46,16,19,11,11,263,151,174,78,-10.34,0,1724,1.34,Misaki Doi,Japan,159,55,30,111,30,16,26,10,14,376,347,212,210,-7.99,0,1616,3.53
1984445,2021-09-28-03-10,Sofia,atp,1. round,indoors,2,1.46,-1,Adrian Mannarino,France,180,79,33,54,22,10,19,1,2,609,466,213,145,-7.89,0,-,1.5,Gianluca Mager,Italy,188,77,26,78,66,26,23,0,1,361,252,58,44,0.63,0,-,2.76
