match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2150727,2022-07-25-20-50,Livesport Prague Open,wta,1. round,hard,1,1,0.68,Qiang Wang,China,172,60,30,141,12,24,15,14,7,468,292,325,192,1.74,0,1724,1.68,6,Rebecca Peterson,Sweden,173,65,26,91,43,17,12,5,3,317,191,148,79,-1.18,0,1697,2.27,5
2150329,2022-07-25-21-00,Kitzbühel,atp,1. round,clay,2,2,0.45,Dutra da Silva,Brazil,-,-,34,215,215,21,24,20,23,634,354,572,306,-2.12,0,-,2.93,3,Filip Misolic,Austria,-,-,20,205,194,27,12,24,9,98,47,89,38,1.87,0,1550,1.45,5
2148635,2022-07-25-21-15,Livesport Prague Open,wta,1. round,hard,2,2,1.73,Elise Mertens,Belgium,179,67,26,30,12,17,14,7,6,383,211,209,96,-3.33,3,1838,1.51,5,Magda Linette,Poland,171,59,30,68,33,19,18,4,6,437,319,170,133,3.11,0,1757,2.73,5
2151209,2022-07-25-21-20,Warsaw WTA,wta,1. round,clay,1,1,1.47,Laura Pigossi,Brazil,-,-,27,113,113,20,19,16,11,333,269,220,172,4.46,0,1472,2.47,4,Varvara Gracheva,Russia,178,-,21,62,59,20,18,12,13,196,120,120,57,-4.58,1,1592,1.59,3
2150951,2022-07-25-21-25,Warsaw WTA,wta,1. round,clay,2,2,0.21,Jesika Maleckova,Czech Republic,-,-,27,216,191,18,17,17,14,335,222,233,149,-4.32,0,1375,4.98,5,Katerina Siniakova,Czech Republic,174,69,26,86,31,11,14,5,4,318,228,130,75,-0.21,2,1776,1.21,4
2150337,2022-07-25-23-05,Kitzbühel,atp,1. round,clay,2,2,0.21,Vitaliy Sachko,Ukraine,183,68,25,265,220,15,19,11,12,253,173,161,111,-8.29,0,1449,4.86,6,Dusan Lajovic,Serbia,183,83,32,80,23,17,21,13,11,528,414,342,224,2.1,0,1698,1.21,5
2148631,2022-07-25-23-05,Livesport Prague Open,wta,1. round,hard,2,1,-1,Vitalia Diatchenko,Russia,180,63,31,117,71,22,16,15,9,381,210,130,81,-5.5,1,1600,2.77,7,Lin Zhu,China,173,64,28,100,69,26,18,20,8,372,247,316,183,-8.33,1,1563,1.5,4
2150335,2022-07-25-23-10,Kitzbühel,atp,1. round,clay,2,1,-1,Hernan Casanova,Argentina,178,76,28,321,255,20,14,20,14,422,239,414,231,4.79,0,1369,2.92,6,Jurij Rodionov,Austria,191,86,23,145,125,28,18,10,6,199,148,74,56,3.32,0,1571,1.46,4
2150729,2022-07-25-23-15,Livesport Prague Open,wta,1. round,hard,1,2,-1,Dalila Jakupovic,Slovenia,178,70,31,259,69,45,20,5,3,447,379,147,130,-3.15,0,1471,6.11,7,Alison Van Uytvanck,Belgium,173,63,28,42,37,20,13,4,6,378,253,95,94,-5.06,0,1769,1.16,7
2150787,2022-07-26-00-10,Umag,atp,1. round,clay,1,2,-1,Giulio Zeppieri,Italy,185,78,20,168,164,19,19,17,15,88,75,82,60,-1.49,0,1597,2.46,5,Pedro Cachin,Argentina,185,77,27,90,90,39,14,36,11,414,244,383,214,12.82,0,1703,1.61,9
2148561,2022-07-26-01-00,Kitzbühel,atp,1. round,clay,1,2,-1,Federico Coria,Argentina,180,73,30,73,52,25,22,23,18,551,344,537,310,-6.02,2,1679,2.41,5,Cristian Garin,Chile,185,85,26,71,17,16,17,9,10,351,232,275,156,3.03,2,1805,1.63,5
2148641,2022-07-26-01-00,Livesport Prague Open,wta,1. round,hard,2,1,-1,Tereza Martincova,Czech Republic,179,64,27,73,40,11,16,5,6,415,319,113,86,-2.57,1,1752,1.28,4,Chloe Paquet,France,178,80,28,102,101,22,21,5,6,357,329,93,79,-7.99,0,1510,4.01,6
2149491,2022-07-26-01-10,Atlanta,atp,1. round,hard,1,2,-1,Woo Kwon Soon,South Korea,180,72,24,76,52,14,19,5,7,255,165,176,111,-8.17,0,-,2.16,3,Marcos Giron,USA,180,77,29,55,49,12,21,3,7,366,228,272,152,-1.77,0,1733,1.76,3
2151321,2022-07-26-01-30,Warsaw WTA,wta,1. round,clay,2,2,0.91,Rebeka Masarova,Spain,186,71,22,165,121,17,16,13,8,151,73,102,45,0.17,1,1529,1.96,8,Maja Chwalinska,Poland,-,-,20,162,162,36,11,13,4,150,68,90,32,8.57,0,1603,1.91,7
2149405,2022-07-26-02-15,Umag,atp,1. round,clay,1,1,0.51,Roberto Carballes Baena,Spain,183,77,29,86,71,31,25,30,18,521,347,471,279,-9.86,2,1678,1.51,7,Henri Laaksonen,Switzerland,185,78,30,110,84,13,23,6,10,448,364,202,162,-11.72,3,1603,2.73,4
