match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2116895,2022-06-13-21-35,Gaiba WTA,wta,1. round,grass,2,1,-1,Linda Fruhvirtova,Czech Republic,-,-,17,175,170,15,10,1,1,64,42,1,1,3.51,0,1509,1.85,5,Ana Bogdan,Romania,171,59,29,110,59,14,7,0,0,373,234,9,10,-0.96,0,1658,1.97,6
2115899,2022-06-13-21-40,Queen's Club,atp,1. round,grass,2,2,0.4,Albert Ramos-Vinolas,Spain,188,76,34,40,17,14,13,0,0,700,529,8,20,-3.05,2,-,3.19,4,Alejandro Davidovich Fokina,Spain,183,80,23,44,27,12,14,0,0,209,142,5,6,-2.22,1,1738,1.4,5
2117071,2022-06-13-21-45,Berlin,wta,1. round,grass,1,2,-1,Karolina Pliskova,Czech Republic,186,72,30,7,1,6,8,0,0,621,340,61,28,-3.64,3,1887,1.45,5,Kaia Kanepi,Estonia,181,74,37,41,15,19,8,0,0,558,318,27,24,6.16,0,1752,2.93,7
2116007,2022-06-13-22-05,Birmingham,wta,1. round,grass,1,1,0.7,Harriet Dart,Great Britain,172,58,25,106,99,15,15,2,2,276,202,26,36,7.79,0,1530,1.7,3,Osorio Serrano Maria,Colombia,-,-,20,61,33,11,8,0,1,137,70,5,3,-0.47,1,-,2.27,5
2117287,2022-06-13-22-25,Birmingham,wta,1. round,grass,2,1,-1,Coco Vandeweghe,USA,185,70,30,122,9,12,10,5,1,338,285,65,28,4.45,2,1652,2.19,5,Donna Vekic,Croatia,179,64,25,92,19,11,8,2,1,317,236,33,25,-1.55,1,1720,1.75,7
2115935,2022-06-13-23-00,Halle,atp,1. round,grass,1,2,-1,Laslo Djere,Serbia,188,82,27,62,27,13,12,0,0,335,226,2,7,-2.06,0,1658,1.46,6,Henri Squire,Germany,-,-,21,291,291,28,16,2,1,93,59,2,1,1.31,0,1426,2.92,5
2116893,2022-06-13-23-00,Gaiba WTA,wta,1. round,grass,2,1,-1,Fanny Stollar,Hungary,-,-,23,350,114,10,8,0,0,161,133,7,10,-1.22,0,-,3.41,6,Harmony Tan,France,-,-,24,120,90,10,15,0,1,279,226,1,2,-1.54,1,1547,1.32,2
2117289,2022-06-13-23-30,Birmingham,wta,1. round,grass,2,2,0.15,Lesya Tsurenko,Ukraine,174,67,33,116,23,14,9,2,0,458,304,30,27,-2.54,0,-,6.38,8,Simona Halep,Romania,168,60,30,20,1,20,7,0,0,573,236,37,16,-1.4,8,1938,1.15,6
2117257,2022-06-14-00-00,Halle,atp,1. round,grass,2,1,-1,Radu Albot,Moldavsko,175,69,32,116,39,21,18,5,2,575,427,19,19,-1.98,0,1535,3.45,6,Ugo Humbert,France,188,73,23,50,25,5,15,0,1,230,156,16,9,-4.51,0,1727,1.35,3
2115901,2022-06-14-00-10,Queen's Club,atp,1. round,grass,1,1,1.28,Grigor Dimitrov,Bulgaria,191,81,31,22,3,17,11,0,0,535,323,45,32,1.8,0,1810,2.28,6,Cameron Norrie,Great Britain,188,82,26,11,10,26,13,0,0,303,173,14,19,0.69,2,1877,1.69,7
2115893,2022-06-14-01-05,Queen's Club,atp,1. round,grass,2,2,0.4,Lorenzo Musetti,Italy,185,75,20,74,51,21,14,0,1,138,93,0,2,3.26,0,1723,3.15,7,Alexander Bublik,Kazakhstan,198,77,24,37,30,14,14,1,1,290,202,22,18,3.29,0,1744,1.4,3
2115989,2022-06-14-01-10,Birmingham,wta,1. round,grass,1,1,1.27,Gabriela Ruse Elena,Romania,172,-,24,55,51,12,11,0,0,240,137,14,7,1.17,0,-,2.27,3,Qiang Wang,China,172,60,30,146,12,18,13,1,2,462,290,37,24,0.04,0,1670,1.7,4
2116005,2022-06-14-01-15,Birmingham,wta,1. round,grass,1,1,2.09,Caroline Garcia,France,177,61,28,74,4,8,10,1,1,388,308,33,22,10.99,0,1722,3.09,5,Viktorija Golubic,Switzerland,169,56,29,51,35,13,14,3,1,431,264,27,21,-3.96,1,1707,1.42,5
2117293,2022-06-14-01-25,Berlin,wta,1. round,grass,2,2,0.2,Anastasia Gasanova,Russia,-,-,23,147,121,9,14,2,0,199,127,3,3,1.66,0,1484,5.07,6,Aliaksandra Sasnovich,Belarus,174,60,28,38,30,24,11,0,0,371,237,12,15,4.18,0,1732,1.2,7
2117259,2022-06-14-01-45,Halle,atp,1. round,grass,1,2,-1,Mackenzie McDonald,USA,178,73,27,53,49,13,16,0,1,266,191,19,13,-5.79,0,-,1.61,4,Marc-Andrea Huesler,Switzerland,196,88,25,114,114,21,13,4,2,225,183,6,6,1.89,0,-,2.46,6
2116885,2022-06-14-02-15,Gaiba WTA,wta,1. round,grass,1,2,-1,Ysaline Bonaventure,Belgium,178,70,27,151,109,28,15,0,0,368,247,18,14,-0.98,1,1564,1.33,6,Elina Avanesyan,Russia,-,-,19,133,132,19,14,0,0,104,55,0,0,1.4,0,1528,3.37,5
2115895,2022-06-14-02-30,Queen's Club,atp,1. round,grass,2,2,0.23,Liam Broady,Great Britain,183,78,28,137,116,19,14,3,2,459,323,27,46,0.6,0,1581,4.66,4,Marin Cilic,Croatia,198,89,33,17,3,18,12,0,0,682,368,88,31,1.62,0,1867,1.23,7
2117295,2022-06-14-02-50,Berlin,wta,1. round,grass,2,1,-1,Tamara Korpatsch,Germany,170,56,27,105,104,24,11,2,1,330,216,8,10,8.02,0,1489,2.72,7,Xinyu Wang,China,182,75,20,76,75,13,12,2,1,149,95,7,4,-1.99,0,-,1.51,7
2115927,2022-06-14-03-00,Halle,atp,1. round,grass,1,1,0.38,Ilya Ivashka,Belarus,193,84,28,42,41,10,12,2,1,343,217,17,13,-2.6,1,1771,1.38,5,Jan-Lennard Struff,Germany,193,92,32,149,29,2,10,1,1,556,403,19,30,-5.83,2,-,3.28,1
2116913,2022-06-14-18-35,Gaiba WTA,wta,1. round,grass,1,2,-1,Sara Errani,Italy,164,58,35,213,5,10,13,0,0,621,443,16,29,-5.18,2,1519,5.59,6,Madison Brengle,USA,174,60,32,57,35,16,15,2,2,548,407,42,36,5.78,0,1682,1.15,5
2116903,2022-06-14-18-35,Gaiba WTA,wta,1. round,grass,2,2,0.23,Lesley Pattinama Kerkhove,Netherlands,172,55,30,143,135,8,16,0,2,472,344,20,22,-9.81,0,-,4.26,1,Tatiana Maria,Germany,172,62,34,109,46,31,15,2,2,651,475,48,24,4.4,1,-,1.23,5
2116899,2022-06-14-18-40,Gaiba WTA,wta,1. round,grass,1,2,-1,Diane Parry,France,-,-,19,82,82,9,14,0,0,121,89,0,0,-5.75,0,1514,1.22,4,Lisa Pigato,Italy,-,-,18,382,382,26,15,0,0,89,57,0,0,4.38,0,-,4.43,6
2117299,2022-06-14-19-10,Berlin,wta,1. round,grass,2,1,-1,Leolia Jeanjean,France,-,-,26,160,149,30,11,2,1,135,66,2,1,17.22,1,1459,6.42,6,Maria Sakkari,Greece,172,62,26,6,3,22,11,2,1,401,262,18,13,-1.55,0,1893,1.14,6
2117081,2022-06-14-19-10,Berlin,wta,1. round,grass,2,1,-1,Tamara Zidansek,Slovenia,167,80,24,58,22,10,10,1,1,276,132,5,6,-2.86,0,1657,3.66,5,Ludmilla Samsonova,Russia,180,67,23,29,25,9,12,0,1,255,156,15,5,-6.94,2,-,1.32,3
2115939,2022-06-14-20-00,Halle,atp,1. round,grass,2,2,0.15,Marcos Giron,USA,180,77,28,60,49,9,18,0,1,363,225,10,7,-2.44,0,1695,6.26,3,Felix Auger Aliassime,Canada,193,88,21,9,9,28,14,2,1,253,150,20,9,3.53,2,1920,1.15,7
