match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1997244,2021-11-03-19-10,Paris - Masters,atp,2. round,indoors,1,2.0,-1,Hugo Gaston,France,173,68,21,103,103,42,26,8,6,145,95,32,35,8.51,0,-,4.82,Pablo Carreno-Busta,Spain,188,78,30,17,10,37,16,4,2,557,297,36,33,4.96,1,-,1.22
1997421,2021-11-03-21-20,Eckental challenger,atp,round of 16,indoors,1,1.41,0.59,Jordan Thompson,Australia,183,82,27,68,43,22,24,1,2,361,238,26,18,-7.33,1,-,1.59,Ruben Bemelmans,Belgium,183,75,33,219,84,19,20,9,6,583,418,258,144,-6.39,0,-,2.39
1997243,2021-11-03-22-00,Bergamo challenger,atp,round of 16,indoors,1,1.0,0.98,Liam Broady,Great Britain,183,78,27,121,121,41,23,12,4,436,306,121,74,10.25,1,-,1.98,Illya Marchenko,Ukraine,185,82,34,154,49,37,25,24,9,553,392,210,117,6.41,1,-,1.84
1997419,2021-11-03-22-30,Paris - Masters,atp,2. round,indoors,1,1.0,0.53,Cameron Norrie,Great Britain,188,82,26,13,13,53,21,6,3,274,156,39,32,21.2,1,-,1.53,Reilly Opelka,USA,211,102,24,25,19,21,21,1,4,199,153,34,18,0.28,1,-,2.71
1997495,2021-11-03-22-00,Paris - Masters,atp,2. round,indoors,1,1.56,-1,Grigor Dimitrov,Bulgaria,191,81,30,30,3,23,17,1,1,517,311,91,58,4.7,2,-,1.79,Karen Khachanov,Russia,198,87,25,31,8,35,23,8,5,323,222,98,67,-3.49,0,-,2.14
1997344,2021-11-03-21-25,Paris - Masters,atp,2. round,indoors,2,2.0,0.44,Tommy Paul,USA,185,82,24,53,50,28,22,7,3,299,180,35,24,-1.14,0,-,3.04,Hubert Hurkacz,Poland,196,81,24,10,10,33,19,5,3,272,169,44,40,12.4,2,-,1.44
1997431,2021-11-03-21-05,Paris - Masters,atp,2. round,indoors,1,2.0,-1,Harry Fritz Taylor,USA,193,86,24,26,24,31,20,5,1,266,182,36,29,8.86,1,-,2.76,Andrey Rublev,Russia,188,70,24,6,5,48,19,7,2,333,189,95,52,0.0,2,-,1.51
1996908,2021-11-03-20-05,Tenerife challenger,atp,round of 16,hard,2,2.0,0.84,Hsin Tseng Chun,Taipei (CHN),175,65,20,248,240,30,20,9,7,124,78,67,37,-4.58,1,-,1.98,Altug Celikbilek,Turkey,185,72,25,160,160,39,20,22,9,298,210,222,145,10.43,0,1592,1.84
1997192,2021-11-03-20-00,Solarino ITF,wta,1. round,hard,2,1.0,-1,Mia Chudejova,Slovakia,-,-,18,1284,1284,14,10,4,2,14,12,4,2,-1.29,0,-,3.22,Melania Delai,Italy,-,-,19,606,522,24,25,1,3,55,51,7,7,-16.21,0,-,1.32
1997191,2021-11-03-20-00,Solarino ITF,wta,1. round,hard,2,2.0,0.27,Chiara Girelli,Italy,-,-,18,1467,1462,7,11,2,2,20,27,5,6,-4.98,0,-,3.51,Giulia Crescenzi,Italy,-,-,25,908,900,23,21,16,13,120,124,59,61,-6.93,1,-,1.27
1997358,2021-11-03-21-10,Sharm El Sheikh 15 ITF,wta,1. round,hard,2,2.0,0.23,Alina Michalitsch,Austria,-,-,21,-,-,4,14,2,6,36,69,21,32,-13.0,0,-,3.89,(1999) Matusova Barbora,Slovakia,-,-,21,-,-,16,22,7,8,50,59,25,28,-11.39,0,-,1.23
1997366,2021-11-03-21-00,Sharm El Sheikh 15 ITF,wta,1. round,hard,2,2.0,0.25,Anna Ureke,Russia,-,-,22,803,638,11,13,3,4,81,73,11,21,-7.51,0,-,3.74,Madelyn Nugroho Priska,Indonesia,-,-,18,1197,1171,7,10,2,6,10,13,2,8,-3.22,0,-,1.25
1997367,2021-11-03-19-30,Sharm El Sheikh 15 ITF,wta,1. round,hard,2,2.0,0.22,Tong Wang Xin,China,-,-,17,-,-,9,4,9,4,9,4,9,4,-0.05,0,-,4.01,Alhussein Abdel Aziz,Egypt,-,-,23,636,631,29,17,7,5,135,107,50,48,2.13,0,-,1.22
1997362,2021-11-03-19-30,Sharm El Sheikh 15 ITF,wta,1. round,hard,1,1.0,0.16,Anna Brogan,Great Britain,-,-,24,1274,564,19,7,16,5,81,51,48,28,-0.4,0,-,1.16,Marie Villet,France,-,-,24,1056,1047,21,18,21,17,75,81,57,43,-13.33,0,-,4.83
1997360,2021-11-03-18-00,Sharm El Sheikh 15 ITF,wta,1. round,hard,2,1.0,-1,Melanie Klaffner,Austria,171,65,31,524,175,17,13,0,1,441,306,140,84,-3.15,0,-,1.12,Sumin Kim,South Korea,-,-,19,-,-,6,2,6,2,12,10,12,9,-0.06,0,-,5.75
1997144,2021-11-03-21-30,Monastir 8 ITF,wta,1. round,hard,2,2.0,0.17,Corina Mader,Switzerland,-,-,26,1481,1257,1,5,0,1,48,61,26,29,-0.3,0,-,4.67,Lexie Stevens,Netherlands,-,-,22,660,594,27,27,3,3,97,70,13,9,-5.16,0,-,1.17
1997119,2021-11-03-20-30,Heraklion 8 ITF,wta,1. round,clay,1,2.0,-1,Sofia Milatova,Slovakia,-,-,20,762,749,23,26,9,13,61,78,38,48,-13.82,0,-,1.06,Natalia Schwarcova,Slovakia,-,-,20,-,-,5,7,5,7,7,12,7,12,0.05,0,-,7.99
1997117,2021-11-03-19-00,Heraklion 8 ITF,wta,1. round,clay,2,2.0,0.11,Maria Georgiadou,Greece,-,-,18,-,-,2,1,2,1,2,3,2,3,3.2,0,-,5.96,Laura Svatikova,Slovakia,-,-,27,1344,826,13,13,12,12,84,132,79,124,-4.19,0,-,1.11
1997116,2021-11-03-19-00,Heraklion 8 ITF,wta,1. round,clay,2,2.0,0.21,Maria Krupenina,Russia,-,-,20,1151,1033,6,14,3,4,18,31,9,12,-8.29,0,-,4.11,Eleni Christofi,Greece,-,-,23,-,-,9,4,1,1,27,24,8,6,0.72,0,-,1.21
1997115,2021-11-03-19-00,Heraklion 8 ITF,wta,1. round,clay,2,2.0,7.52,Vlada Katic,Israel,-,-,32,855,354,8,10,8,9,413,271,123,85,-8.82,1,-,1.05,Adreanna Christopoulou,Greece,-,-,28,-,-,2,0,2,0,21,23,6,7,6.0,0,-,8.52
1997481,2021-11-03-20-30,Castellon ITF,wta,1. round,clay,2,1.0,-1,Naia Mercadier,France,-,-,23,1668,1633,4,3,4,2,5,7,5,6,-0.4,0,-,4.92,Alba Carrillo Marin,Spain,-,-,25,619,490,21,31,8,16,198,176,99,102,-19.24,0,-,1.15
1997478,2021-11-03-20-30,Castellon ITF,wta,1. round,clay,1,1.0,0.2,Johanna Silva,Germany,-,-,23,-,-,13,4,7,1,23,12,17,9,7.93,0,-,1.20,Margaux Komano,France,-,-,19,1337,1312,20,28,1,3,22,36,2,4,-20.89,0,-,4.23
1997477,2021-11-03-20-30,Castellon ITF,wta,1. round,clay,1,1.0,0.03,Celia Cervino Ruiz,Spain,-,-,23,588,588,36,18,12,5,98,59,32,17,-4.3,0,-,1.03,Hanna Vinahradava,Belarus,-,-,17,1517,1377,7,19,1,2,10,26,2,5,-16.55,0,-,10.21
