match_id,time_stamp,title,tour,round,surface,predict,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1986176,2021-10-02-04-30,San Diego,atp,quarterfinal,hard,1.57,Denis Shapovalov,Canada,185,75,22,13,10,25,19,10,9,231,142,96,59,-8.12,0,1833,1.81,Cameron Norrie,Great Britain,188,82,26,28,28,43,19,17,10,264,154,172,76,15.21,1,1846,2.12
1985985,2021-10-02-06-00,San Diego,atp,quarterfinal,hard,1.28,Andrey Rublev,Russia,188,70,23,5,5,45,15,23,8,330,185,123,67,3.27,1,2003,1.32,Diego Schwartzman,Argentina,170,64,29,15,8,29,18,15,8,567,325,84,74,-9.29,1,1875,3.76
1986299,2021-10-02-18-30,Nur-Sultan WTA,wta,final,indoors,1.33,Yulia Putintseva,Kazakhstan,163,59,26,47,27,29,21,5,1,343,259,40,28,-1.93,4,-,1.53,Alison Van Uytvanck,Belgium,173,63,27,89,37,18,16,4,1,349,237,122,49,-4.88,0,-,2.64
1986162,2021-10-02-02-55,Chicago 3 WTA,wta,quarterfinal,hard,0,Mai Hontama,Japan,-,-,22,200,200,39,12,30,9,141,88,127,77,22.57,0,2140,7.91,Garbine Muguruza,Spain,182,73,27,9,1,35,14,28,9,450,227,228,109,-0.5,0,2002,1.11
1986187,2021-10-02-10-30,San Diego,atp,quarterfinal,hard,1.61,Lorenzo Sonego,Italy,191,76,26,23,23,27,19,9,9,314,194,47,41,4.49,0,1780,2.74,Casper Ruud,Norway,183,77,22,10,10,44,12,11,5,259,156,49,39,8.15,1,1907,1.51
1986058,2021-10-02-03-20,Sofia,atp,quarterfinal,indoors,1.54,Kamil Majchrzak,Poland,180,78,25,125,83,36,19,3,3,335,186,34,27,2.27,0,-,2.59,Filip Krajinovic,Serbia,185,75,29,37,26,17,16,2,1,460,269,70,51,-2.64,0,-,1.56
1986161,2021-10-02-06-15,Chicago 3 WTA,wta,quarterfinal,hard,1.58,Belinda Bencic,Switzerland,175,63,24,12,4,34,18,22,8,339,179,163,87,7.09,1,1927,1.98,Elena Rybakina,Kazakhstan,184,73,22,17,16,31,19,17,12,202,95,77,41,-4.33,0,1895,1.92
1986289,2021-10-02-23-00,Sofia,atp,semifinal,indoors,1.53,Marcos Giron,USA,180,77,28,67,64,28,20,7,3,343,202,46,33,10.13,0,-,2.90,Gael Monfils,France,193,85,35,20,6,12,14,3,1,612,341,149,66,-2.83,0,-,1.46
1986232,2021-10-02-12-00,San Diego,atp,quarterfinal,hard,1.42,Aslan Karatsev,Russia,185,-,28,24,22,31,16,21,7,393,244,141,68,13.58,1,1835,1.70,Grigor Dimitrov,Bulgaria,191,81,30,29,3,17,14,13,8,511,308,210,128,-1.87,0,1827,2.27
1986144,2021-10-02-04-45,Chicago 3 WTA,wta,quarterfinal,hard,1.35,Elina Svitolina,Ukraine,174,60,27,6,3,37,17,29,10,455,228,257,110,3.83,3,1978,1.65,Ons Jabeur,Tunis,167,66,27,16,16,42,16,19,10,359,202,128,98,4.69,0,1963,2.40
