match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2065126,2022-04-05-22-05,Marrakech,atp,1. round,clay,2,1,-1,Jiri Lehecka,Czech Republic,183,80,20,98,91,12,9,2,2,137,73,82,41,4.05,0,1676,2.59,5,Laslo Djere,Serbia,188,82,26,55,27,3,7,0,2,325,221,263,125,-2.05,0,1713,1.54,3
2065124,2022-04-05-22-40,Marrakech,atp,1. round,clay,2,1,-1,Jiri Vesely,Czech Republic,198,94,28,69,35,14,9,3,2,426,290,223,127,17.59,2,1677,1.13,7,Malek Jaziri,Tunis,185,81,38,329,42,5,8,0,1,639,509,249,196,-1.95,1,1402,6.86,3
2065120,2022-04-05-22-40,Marrakech,atp,1. round,clay,2,1,-1,Albert Ramos-Vinolas,Spain,188,76,34,33,17,8,5,8,3,694,521,564,339,1.17,1,-,1.67,6,Lorenzo Musetti,Italy,185,75,20,82,56,6,8,0,0,123,87,72,42,0.69,0,1721,2.32,5
2065122,2022-04-05-22-20,Marrakech,atp,1. round,clay,1,2,-1,Carlos Taberner,Spain,183,78,24,96,93,11,7,11,6,370,195,323,152,-1.44,0,1670,1.86,8,Yannick Hanfmann,Germany,193,86,30,113,92,9,6,5,5,344,201,226,103,2.93,2,1655,2.03,5
2065852,2022-04-06-00-00,Charleston,wta,1. round,clay,2,1,-1,Gabriela Ruse Elena,Romania,172,-,24,55,55,10,6,0,0,238,132,143,73,4.49,0,-,1.37,6,Hailey Baptiste,USA,-,-,20,124,119,12,8,0,0,106,68,42,21,3.72,0,1575,3.33,5
2065682,2022-04-06-01-45,Marrakech,atp,1. round,clay,1,1,0.56,Alex Molcan,Slovakia,178,73,24,65,65,8,7,2,1,219,126,134,71,-0.81,0,1743,1.56,5,Stefano Travaglia,Italy,185,80,30,112,60,5,8,1,1,549,303,434,207,-5.47,0,1678,2.57,4
2065114,2022-04-06-00-55,Marrakech,atp,1. round,clay,1,1,0.04,Felix Auger Aliassime,Canada,193,88,21,9,9,15,6,0,0,240,142,94,47,6.34,0,1922,1.04,7,Elliot Benchetrit,Morocco,193,88,23,436,198,6,8,2,2,176,159,119,97,-4.01,0,1371,15.33,2
2066526,2022-04-06-02-30,Bogotá WTA,wta,1. round,clay,1,2,-1,Elina Avanesyan,Russia,-,-,19,170,170,11,7,4,4,96,48,78,35,2.91,0,1572,2.62,5,Harriet Dart,Great Britain,172,58,25,100,99,12,8,0,0,273,195,25,17,7.58,0,1625,1.55,5
2066542,2022-04-06-01-10,Bogotá WTA,wta,1. round,clay,2,2,1.24,Alexandra Krunic,Serbia,163,53,29,116,39,2,7,0,1,362,264,165,100,-5.41,1,-,1.71,2,Kamilla Rakhimova,Russia,-,-,20,111,104,6,7,0,0,121,70,42,23,-1.05,2,1550,2.24,3
2066534,2022-04-06-01-10,Bogotá WTA,wta,1. round,clay,2,1,-1,Anna Schmiedlova Karolina,Slovakia,-,-,27,91,26,6,6,2,1,360,241,185,91,-0.62,0,1689,1.06,5,Yuliana Lizarazo,Colombia,-,-,28,537,335,7,5,2,2,290,185,203,124,-1.17,0,-,11.36,5
