match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2092709,2022-05-16-19-05,Strasbourg,wta,1. round,clay,2,2,1.55,Ana Konjuh,Croatia,174,65,24,66,20,8,12,1,4,220,141,73,39,-3.93,0,1692,1.57,2,Oceane Dodin,France,183,59,25,94,46,11,13,5,3,335,210,67,58,-1.95,1,1608,2.55,5
2093289,2022-05-16-21-30,Rabat,wta,1. round,clay,2,2,0.13,Ulrikke Eikeri,Norway,-,-,29,275,206,6,10,3,2,414,261,248,147,4.97,0,1373,6.75,3,Dalma Galfi,Hungary,178,68,23,98,91,18,11,5,3,250,165,111,75,-0.81,0,1605,1.13,5
2093785,2022-05-16-21-45,Lyon,atp,1. round,clay,2,1,-1,Pedro Martinez,Spain,185,76,25,43,40,13,11,8,7,381,211,316,155,-0.23,0,1770,1.15,4,Yosuke Watanuki,Japan,180,63,24,263,171,16,12,4,3,156,108,9,19,2.32,0,1547,6.14,5
2094069,2022-05-16-21-50,Rabat,wta,1. round,clay,1,1,0.04,Garbine Muguruza,Spain,182,73,28,10,1,6,7,1,2,463,237,158,81,-4.11,0,1948,1.04,4,Anna Danilina,Kazakhstan,-,-,26,343,269,4,7,3,3,162,151,97,73,-1.41,0,1315,15.38,3
2092529,2022-05-16-22-05,Lyon,atp,1. round,clay,1,1,0.21,Alex Molcan,Slovakia,178,73,24,47,46,13,11,7,5,224,130,139,75,0.94,0,1772,1.21,5,Jo-Wilfried Tsonga,France,188,93,37,267,5,3,8,0,2,687,325,97,69,-3.76,0,1723,4.95,2
2092511,2022-05-16-22-20,Geneva,atp,1. round,clay,1,2,-1,Federico Delbonis,Argentina,193,90,31,62,33,7,14,5,9,535,372,447,237,-7.18,3,1699,1.29,1,Ricardas Berankis,Lithuania,175,77,31,101,50,14,5,0,0,565,356,83,69,3.42,1,1707,3.9,8
2094071,2022-05-16-22-35,Rabat,wta,1. round,clay,2,2,0.12,Xiaodi You,China,-,-,26,295,168,11,15,5,8,217,179,29,29,-3.86,0,1349,7.4,6,Martina Trevisan,Italy,-,-,28,85,66,10,10,3,4,283,163,221,101,-5.35,0,1630,1.12,4
2093769,2022-05-16-22-40,Strasbourg,wta,1. round,clay,1,2,-1,Nefisa Berberovic,Bosnia and Herzeg.,-,-,22,306,304,3,7,0,2,181,95,111,58,-3.29,0,-,9.48,3,A. Stephens Sloane,USA,170,61,29,53,3,6,6,0,3,347,246,109,63,-1.64,0,1780,1.08,5
2093777,2022-05-16-22-50,Strasbourg,wta,1. round,clay,2,1,-1,Katharina Hobgarski,Germany,171,56,24,292,193,9,8,9,5,246,142,199,98,-1.4,0,-,4.61,5,Heather Watson,Great Britain,170,64,29,105,38,12,12,3,4,381,299,59,46,-2.04,0,1584,1.22,5
2092695,2022-05-16-23-00,Strasbourg,wta,1. round,clay,1,2,-1,Karolina Pliskova,Czech Republic,186,72,30,8,1,2,6,2,4,617,338,159,111,-3.45,0,1910,1.91,3,Marta Kostyuk,Ukraine,171,60,19,59,49,13,9,3,2,147,78,64,26,-2.69,0,1792,1.98,5
