match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2030994,2022-02-08-19-10,Rotterdam,atp,1. round,indoors,2,1,-1,Aslan Karatsev,Russia,185,-,28,14,14,6,2,0,0,405,250,94,70,3.03,1,-,1.72,6,Tallon Griekspoor,Netherlands,188,85,25,62,62,3,2,0,1,312,168,41,32,0.53,1,-,2.24,6
2032376,2022-02-08-21-40,Rotterdam,atp,1. round,indoors,2,2,0.17,Henri Laaksonen,Switzerland,185,78,29,85,85,4,5,2,2,439,346,131,93,-1.86,0,-,5.84,4,Andrey Rublev,Russia,188,70,24,7,5,2,1,0,0,342,194,96,55,0.1,0,-,1.17,8
2030990,2022-02-08-21-05,Rotterdam,atp,1. round,indoors,1,1,0.39,Karen Khachanov,Russia,198,87,25,28,8,6,3,0,0,329,226,98,68,0.24,1,-,1.39,6,Alexei Popyrin,Australia,196,78,22,66,59,1,4,0,1,188,146,33,25,-2.47,0,-,3.23,3
2031116,2022-02-08-22-15,Saint Petersburg WTA,wta,1. round,indoors,1,2,-1,Tereza Martincova,Czech Republic,179,64,27,42,42,2,3,0,0,406,306,112,77,-0.42,0,-,2.24,4,Vera Zvonareva,Russia,172,59,37,82,2,1,2,0,0,563,289,89,57,-0.24,0,-,1.72,5
2031128,2022-02-08-21-45,Saint Petersburg WTA,wta,1. round,indoors,2,2,2.18,Marketa Vondrousova,Czech Republic,172,59,22,38,14,3,2,0,0,213,91,49,9,0.12,1,-,1.4,6,Sorana-Mihaela Cirstea,Romania,176,59,31,31,21,4,3,0,0,492,369,46,49,2.1,0,-,3.18,5
2031120,2022-02-08-20-45,Saint Petersburg WTA,wta,1. round,indoors,1,2,-1,Jelena Ostapenko,Latvia,177,68,24,25,5,2,2,0,0,298,184,79,34,-0.13,0,-,1.31,6,Xinyu Wang,China,182,75,20,86,86,2,3,0,0,138,86,24,11,0.74,0,-,3.75,5
2033010,2022-02-08-19-45,Saint Petersburg WTA,wta,1. round,indoors,1,2,-1,Andrea Petkovic,Germany,180,69,34,65,9,2,2,0,0,534,367,89,67,1.29,0,-,2.92,4,Rebecca Peterson,Sweden,173,65,26,74,43,8,3,3,0,308,182,43,19,3.81,0,-,1.46,7
2032652,2022-02-09-01-30,Buenos Aires,atp,1. round,clay,1,2,-1,Roberto Carballes Baena,Spain,183,77,28,78,71,2,5,1,1,492,327,442,262,-2.32,3,1668,1.78,3,Nicolas Jarry,Chile,198,90,26,145,38,4,1,4,1,307,206,240,128,2.54,3,1638,2.15,7
2031108,2022-02-09-00-30,Saint Petersburg WTA,wta,1. round,indoors,1,1,0.25,Maria Sakkari,Greece,172,62,26,7,6,4,2,0,0,383,253,16,16,-0.17,1,-,1.25,6,Anastasia Potapova,Russia,175,57,20,75,64,4,3,0,0,129,91,22,15,-0.28,1,-,4.43,4
2031112,2022-02-09-00-20,Saint Petersburg WTA,wta,1. round,indoors,2,1,-1,Kamilla Rakhimova,Russia,-,-,20,104,104,6,2,0,0,121,65,30,18,3.95,0,-,1.76,6,Petra Martic,Croatia,181,63,31,70,14,0,2,0,0,388,277,53,42,-1.0,0,-,2.18,2
