match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1995860,2021-10-30-22-15,Vienna,atp,semifinal,indoors,2,1.63,0.28,Carlos Alcaraz,Spain,185,72,18,42,38,41,17,3,1,109,36,3,1,9.14,0,-,4.14,Alexander Zverev,Germany,198,90,24,4,3,50,13,4,1,397,209,67,36,6.94,1,-,1.28
1995959,2021-10-30-20-45,UK Pro Series,atp,-,indoors,2,0.0,0,Daniel Little,Great Britain,-,-,24,1091,1091,37,20,17,8,57,35,31,19,-6.11,0,-,-,Joshua Paris,Great Britain,-,-,25,1134,769,30,21,19,11,191,166,64,61,-6.41,0,-,-
1995847,2021-10-30-22-10,Ismaning challenger,atp,semifinal,indoors,2,1.51,0.65,Maxime Cressy,USA,201,88,24,141,141,26,26,6,5,150,98,49,23,-1.08,0,-,2.30,Oscar Otte,Germany,193,79,28,135,129,40,17,3,1,413,231,129,78,1.96,1,-,1.65
1995879,2021-10-30-23-05,Brest challenger,atp,semifinal,indoors,2,1.55,0.56,Maxime Janvier,France,193,80,25,234,170,23,31,8,9,299,247,65,64,-2.3,0,-,2.53,Joao Sousa,Portugal,185,74,32,173,28,21,27,5,2,547,456,67,56,-7.96,0,-,1.56
1995881,2021-10-30-22-35,Saint Petersburg,atp,semifinal,indoors,2,1.49,-1,Van De Zandschulp,Netherlands,188,83,26,69,61,54,22,7,3,275,137,93,32,17.04,0,-,1.94,Marin Cilic,Croatia,198,89,33,35,3,29,18,9,2,660,351,133,70,0.59,0,-,1.96
1995836,2021-10-30-21-10,Saint Petersburg,atp,semifinal,indoors,1,1.23,0.46,Harry Fritz Taylor,USA,193,86,24,28,24,29,19,3,0,264,181,34,28,8.76,0,-,1.46,Jan-Lennard Struff,Germany,193,92,31,53,29,27,26,4,4,552,389,159,109,1.48,1,-,2.96
1995893,2021-10-30-22-30,Paris - Masters,atp,Qualification - 1. round,indoors,2,0.0,0,Arthur Fils,France,-,-,17,671,671,25,20,1,5,26,22,1,6,8.39,0,-,7.78,Alexei Popyrin,Australia,196,78,22,77,61,29,23,7,2,184,139,30,22,4.36,0,-,1.09
1995898,2021-10-30-20-30,Paris - Masters,atp,Qualification - 1. round,indoors,1,1.34,0.39,Marcos Giron,USA,180,77,28,60,56,29,23,7,5,344,205,46,35,8.07,0,-,1.39,Gilles Simon,France,183,70,36,122,6,6,22,2,6,748,528,212,126,-12.62,0,-,3.04
1995900,2021-10-30-20-15,Paris - Masters,atp,Qualification - 1. round,indoors,2,1.45,-1,Kevin Anderson,RSA,203,94,35,61,5,20,17,2,1,588,346,82,58,-5.91,0,-,1.32,Hugo Gaston,France,173,68,21,107,105,39,26,5,6,142,95,29,35,3.78,0,-,3.44
1995960,2021-10-30-20-45,UK Pro Series,atp,-,indoors,2,0.0,0,Vijay-Sundar Prasanth,India,178,75,35,1394,335,9,9,5,4,297,245,11,17,-3.55,0,-,-,Tom Hands,Great Britain,-,-,24,1561,1333,13,23,12,16,41,55,34,36,-15.26,0,-,-
1995965,2021-10-30-22-30,UK Pro Series,wta,-,indoors,1,0.0,0,Katarina Stresnakova,Slovakia,-,-,24,-,-,18,6,18,6,68,51,20,9,2.76,1,-,-,Holly Hutchinson,Great Britain,-,-,24,-,-,6,8,6,7,18,27,10,12,-1.0,0,-,-
1995966,2021-10-30-19-30,UK Pro Series,wta,-,indoors,2,0.0,0,Abigail Amos,Great Britain,-,-,24,-,-,2,2,2,2,11,17,9,14,3.97,0,-,-,Eliz Maloney,Great Britain,-,-,21,1174,1099,33,26,25,17,90,71,48,34,-8.17,1,-,-
1995840,2021-10-30-20-30,Istanbul ITF,wta,final,indoors,2,0.0,0,Indy De Vroome,Netherlands,-,-,25,221,177,9,19,7,7,210,150,50,31,-7.61,0,-,2.20,Eva Lys,Germany,-,-,19,437,436,23,16,4,3,58,39,11,4,-0.77,0,-,1.63
1995880,2021-10-30-22-10,Poitiers ITF,wta,semifinal,indoors,1,0.0,0,Chloe Paquet,France,178,80,27,165,145,45,24,3,1,330,306,54,68,2.46,1,-,3.33,Harmony Tan,France,-,-,24,109,109,36,18,8,2,267,209,72,49,4.12,3,-,1.30
1995842,2021-10-30-22-10,Cluj-Napoca 2 WTA,wta,semifinal,indoors,2,1.62,0.19,Rebecca Peterson,Sweden,173,65,26,99,43,28,20,6,2,299,177,39,17,1.76,0,-,5.49,Anett Kontaveit,Estonia,174,65,25,14,14,43,15,13,0,376,183,68,27,5.26,2,-,1.19
1995878,2021-10-31-00-00,Cluj-Napoca 2 WTA,wta,semifinal,indoors,1,1.36,0.3,Simona Halep,Romania,168,60,30,18,1,22,9,5,1,550,228,53,34,-2.46,1,-,1.30,Marta Kostyuk,Ukraine,171,60,19,55,53,24,16,3,0,134,68,10,8,0.11,0,-,3.93
